machine_id,machine_type,timestep,temperature,vibration,pressure,voltage,current,rpm,operating_hours,health_status
M-003,Hydraulic Pump,84,70.18,4.319,5.43,374.16,22.4,1355.6,3275.0,Warning
M-003,Hydraulic Pump,85,71.88,4.384,5.47,374.03,22.19,1361.7,3283.5,Warning
M-003,Hydraulic Pump,86,71.07,4.599,5.44,375.49,22.81,1344.0,3292.0,Warning
M-003,Hydraulic Pump,87,72.14,4.553,5.48,367.58,22.9,1332.0,3300.5,Warning
M-003,Hydraulic Pump,88,73.75,4.883,5.39,369.46,23.67,1343.5,3309.0,Warning
M-003,Hydraulic Pump,89,71.96,4.795,5.5,369.79,24.09,1335.9,3317.5,Critical
M-003,Hydraulic Pump,90,70.29,4.938,5.33,364.1,24.59,1332.4,3326.0,Critical
M-003,Hydraulic Pump,91,73.83,5.061,5.56,369.36,25.37,1320.9,3334.5,Critical
M-003,Hydraulic Pump,92,74.56,4.846,5.38,364.0,25.95,1307.1,3343.0,Critical
M-003,Hydraulic Pump,93,75.09,5.196,5.4,368.02,25.37,1303.5,3351.5,Critical
M-003,Hydraulic Pump,94,74.52,5.064,5.34,363.5,25.83,1289.8,3360.0,Critical
M-003,Hydraulic Pump,95,74.21,5.306,5.25,364.03,26.41,1277.0,3368.5,Critical
M-003,Hydraulic Pump,96,76.01,5.319,5.43,364.12,26.13,1282.9,3377.0,Critical
M-003,Hydraulic Pump,97,76.67,5.585,5.42,358.85,27.08,1268.8,3385.5,Critical
M-003,Hydraulic Pump,98,78.65,5.602,5.59,359.15,27.35,1256.3,3394.0,Critical
M-003,Hydraulic Pump,99,75.68,5.505,5.43,359.19,27.45,1268.7,3402.5,Critical
M-003,Hydraulic Pump,100,77.76,5.809,5.56,358.86,28.33,1247.5,3411.0,Critical
M-004,Centrifugal Compressor,1,63.07,1.552,4.7,398.99,16.53,1475.3,1109.9,Healthy
M-004,Centrifugal Compressor,2,60.57,1.642,4.75,399.9,16.96,1455.9,1118.4,Healthy
M-004,Centrifugal Compressor,3,61.31,1.908,4.54,398.17,16.79,1453.4,1126.9,Healthy
M-004,Centrifugal Compressor,4,60.25,1.754,4.75,398.1,16.45,1449.8,1135.4,Healthy
M-004,Centrifugal Compressor,5,60.58,1.81,4.63,396.77,16.6,1463.4,1143.9,Healthy
M-004,Centrifugal Compressor,6,60.26,1.52,4.84,395.62,16.38,1456.8,1152.4,Healthy
M-004,Centrifugal Compressor,7,60.6,1.671,4.68,393.6,16.06,1455.3,1160.9,Healthy
M-004,Centrifugal Compressor,8,60.45,1.695,4.64,394.15,16.95,1451.0,1169.4,Healthy
M-004,Centrifugal Compressor,9,59.89,1.705,4.63,400.77,16.6,1464.2,1177.9,Healthy
M-004,Centrifugal Compressor,10,59.81,1.697,4.51,398.57,16.47,1453.7,1186.4,Healthy
M-004,Centrifugal Compressor,11,60.75,1.768,4.46,396.58,16.49,1445.5,1194.9,Healthy
M-004,Centrifugal Compressor,12,60.99,1.674,4.48,395.47,15.59,1445.2,1203.4,Healthy
M-004,Centrifugal Compressor,13,60.95,1.699,4.64,396.82,16.5,1458.1,1211.9,Healthy
M-004,Centrifugal Compressor,14,59.41,1.695,4.69,397.4,16.88,1451.2,1220.4,Healthy
M-004,Centrifugal Compressor,15,59.9,1.747,4.82,398.55,16.73,1450.9,1228.9,Healthy
M-004,Centrifugal Compressor,16,59.44,1.7,4.65,397.66,16.73,1449.7,1237.4,Healthy
M-004,Centrifugal Compressor,17,59.85,1.807,4.73,397.11,17.11,1452.7,1245.9,Healthy
M-004,Centrifugal Compressor,18,61.03,1.67,4.67,398.92,16.6,1446.8,1254.4,Healthy
M-004,Centrifugal Compressor,19,58.9,1.817,4.57,398.28,16.62,1468.0,1262.9,Healthy
M-004,Centrifugal Compressor,20,61.12,1.632,4.57,398.3,16.19,1455.2,1271.4,Healthy
M-004,Centrifugal Compressor,21,60.87,1.877,4.61,394.53,17.44,1462.6,1279.9,Healthy
M-004,Centrifugal Compressor,22,63.43,1.541,4.6,399.73,16.69,1457.4,1288.4,Healthy
M-004,Centrifugal Compressor,23,58.29,1.474,4.77,401.77,16.47,1466.1,1296.9,Healthy
M-004,Centrifugal Compressor,24,59.7,1.584,4.51,396.68,16.76,1448.1,1305.4,Healthy
M-004,Centrifugal Compressor,25,63.62,1.735,4.73,399.36,16.93,1448.0,1313.9,Healthy
M-004,Centrifugal Compressor,26,62.67,1.697,4.74,395.5,16.57,1456.1,1322.4,Healthy
M-004,Centrifugal Compressor,27,60.19,1.717,4.77,396.99,16.84,1446.0,1330.9,Healthy
M-004,Centrifugal Compressor,28,63.46,1.774,4.79,399.72,16.64,1461.3,1339.4,Healthy
M-004,Centrifugal Compressor,29,60.77,1.486,4.67,396.87,16.12,1460.1,1347.9,Healthy
M-004,Centrifugal Compressor,30,60.6,1.803,4.54,397.44,16.91,1457.2,1356.4,Healthy
M-004,Centrifugal Compressor,31,59.16,1.711,4.77,397.42,16.72,1448.2,1364.9,Healthy
M-004,Centrifugal Compressor,32,60.77,1.811,4.64,400.96,16.66,1472.7,1373.4,Healthy
M-004,Centrifugal Compressor,33,59.05,1.654,4.51,396.35,16.15,1456.3,1381.9,Healthy
M-004,Centrifugal Compressor,34,61.2,1.731,4.51,397.73,16.17,1462.5,1390.4,Healthy
M-004,Centrifugal Compressor,35,59.89,1.654,4.68,397.15,16.75,1467.7,1398.9,Healthy
M-004,Centrifugal Compressor,36,61.16,1.788,4.41,397.52,16.57,1446.5,1407.4,Healthy
M-004,Centrifugal Compressor,37,61.18,1.807,4.43,396.0,16.57,1458.7,1415.9,Healthy
M-004,Centrifugal Compressor,38,61.82,1.693,4.67,400.19,16.36,1450.1,1424.4,Healthy
M-004,Centrifugal Compressor,39,60.73,1.704,4.56,397.59,16.65,1456.2,1432.9,Healthy
M-004,Centrifugal Compressor,40,60.71,1.471,4.62,396.44,16.85,1452.5,1441.4,Healthy
M-004,Centrifugal Compressor,41,59.74,1.672,4.75,399.64,16.58,1444.4,1449.9,Healthy
M-004,Centrifugal Compressor,42,62.88,1.605,4.71,397.73,16.8,1465.4,1458.4,Healthy
M-004,Centrifugal Compressor,43,61.71,1.77,4.61,397.51,16.56,1452.3,1466.9,Healthy
M-004,Centrifugal Compressor,44,63.89,1.561,4.72,399.41,16.59,1466.8,1475.4,Healthy
M-004,Centrifugal Compressor,45,61.29,1.604,4.65,398.01,16.68,1461.5,1483.9,Healthy
M-004,Centrifugal Compressor,46,59.9,1.823,4.6,399.27,16.72,1457.9,1492.4,Healthy
M-004,Centrifugal Compressor,47,60.8,1.621,4.59,401.51,16.2,1449.2,1500.9,Healthy
M-004,Centrifugal Compressor,48,60.02,1.696,4.47,395.67,16.42,1444.7,1509.4,Healthy
M-004,Centrifugal Compressor,49,59.48,1.526,4.54,399.84,16.84,1470.3,1517.9,Healthy
M-004,Centrifugal Compressor,50,63.19,1.774,4.72,398.64,16.69,1470.5,1526.4,Healthy
M-004,Centrifugal Compressor,51,61.38,1.818,4.53,397.05,16.62,1456.2,1534.9,Healthy
M-004,Centrifugal Compressor,52,60.19,1.969,4.64,397.49,16.56,1455.2,1543.4,Healthy
M-004,Centrifugal Compressor,53,61.16,1.489,4.75,401.08,17.02,1457.6,1551.9,Healthy
M-004,Centrifugal Compressor,54,61.91,1.619,4.7,398.88,16.39,1461.1,1560.4,Healthy
M-004,Centrifugal Compressor,55,62.48,1.794,4.66,396.32,17.05,1445.8,1568.9,Healthy
M-004,Centrifugal Compressor,56,60.87,1.869,4.73,400.61,16.69,1457.8,1577.4,Healthy
M-004,Centrifugal Compressor,57,60.04,1.858,4.55,400.88,17.0,1451.6,1585.9,Healthy
M-004,Centrifugal Compressor,58,62.79,2.221,4.6,395.75,17.24,1449.9,1594.4,Healthy
M-004,Centrifugal Compressor,59,64.0,2.122,4.54,399.18,16.96,1448.2,1602.9,Healthy
M-004,Centrifugal Compressor,60,65.23,2.095,4.65,396.74,16.15,1444.5,1611.4,Healthy
M-004,Centrifugal Compressor,61,63.77,2.405,4.6,395.4,16.87,1453.5,1619.9,Healthy
M-004,Centrifugal Compressor,62,63.19,2.628,4.73,397.74,17.01,1449.4,1628.4,Healthy
M-004,Centrifugal Compressor,63,64.39,2.364,4.68,399.21,17.77,1441.7,1636.9,Healthy
M-004,Centrifugal Compressor,64,64.51,2.816,4.76,398.85,17.51,1426.2,1645.4,Healthy
M-004,Centrifugal Compressor,65,64.95,2.873,4.57,395.47,18.83,1422.9,1653.9,Healthy
M-004,Centrifugal Compressor,66,68.91,2.866,4.61,397.03,18.0,1420.9,1662.4,Healthy
M-004,Centrifugal Compressor,67,64.52,3.219,4.54,399.87,17.47,1435.8,1670.9,Healthy
M-004,Centrifugal Compressor,68,69.3,3.089,4.43,401.76,18.3,1424.0,1679.4,Healthy
M-004,Centrifugal Compressor,69,67.57,3.148,4.76,397.31,17.61,1427.1,1687.9,Healthy
M-004,Centrifugal Compressor,70,67.36,3.289,4.58,398.55,17.76,1434.1,1696.4,Healthy
M-004,Centrifugal Compressor,71,69.78,3.502,4.53,398.2,18.69,1426.5,1704.9,Healthy
M-004,Centrifugal Compressor,72,70.83,3.625,4.33,400.87,18.45,1423.3,1713.4,Healthy
M-004,Centrifugal Compressor,73,72.15,4.112,4.56,398.65,19.13,1408.7,1721.9,Warning
M-004,Centrifugal Compressor,74,70.06,3.89,4.62,397.94,18.58,1405.1,1730.4,Warning
M-004,Centrifugal Compressor,75,72.34,4.263,4.77,397.42,19.23,1412.1,1738.9,Warning
M-004,Centrifugal Compressor,76,71.3,4.335,4.56,397.63,18.59,1403.9,1747.4,Warning
M-004,Centrifugal Compressor,77,72.92,4.581,4.59,396.3,19.74,1400.8,1755.9,Warning
M-004,Centrifugal Compressor,78,71.16,4.557,4.59,402.98,19.53,1401.0,1764.4,Warning
M-004,Centrifugal Compressor,79,72.79,4.73,4.77,399.0,19.22,1403.7,1772.9,Warning
M-004,Centrifugal Compressor,80,74.49,4.896,4.59,397.62,19.52,1404.1,1781.4,Warning
M-004,Centrifugal Compressor,81,74.77,4.94,4.53,399.29,19.93,1390.2,1789.9,Warning
M-004,Centrifugal Compressor,82,75.03,5.375,4.43,399.37,20.43,1363.8,1798.4,Warning
M-004,Centrifugal Compressor,83,77.5,5.279,4.65,397.73,20.51,1390.9,1806.9,Warning
M-004,Centrifugal Compressor,84,77.39,5.356,4.81,398.4,21.09,1400.5,1815.4,Warning
M-004,Centrifugal Compressor,85,75.78,5.545,4.52,398.28,20.52,1384.0,1823.9,Warning
M-004,Centrifugal Compressor,86,79.88,5.963,4.72,397.26,20.34,1379.2,1832.4,Warning
M-004,Centrifugal Compressor,87,79.82,5.925,4.49,399.74,20.64,1372.8,1840.9,Warning
M-004,Centrifugal Compressor,88,79.95,6.082,4.58,395.82,20.9,1378.8,1849.4,Critical
M-004,Centrifugal Compressor,89,81.05,6.39,4.55,395.82,21.02,1365.2,1857.9,Critical
M-004,Centrifugal Compressor,90,80.83,6.468,4.57,395.88,21.07,1369.8,1866.4,Critical
M-004,Centrifugal Compressor,91,82.98,6.69,4.66,398.04,21.58,1363.6,1874.9,Critical
M-004,Centrifugal Compressor,92,83.04,6.667,4.63,399.14,21.73,1350.5,1883.4,Critical
M-004,Centrifugal Compressor,93,83.75,6.777,4.64,396.98,22.37,1358.6,1891.9,Critical
M-004,Centrifugal Compressor,94,85.34,7.376,4.54,399.25,21.53,1357.3,1900.4,Critical
M-004,Centrifugal Compressor,95,87.24,7.22,4.53,398.2,22.84,1357.5,1908.9,Critical
M-004,Centrifugal Compressor,96,84.79,7.645,4.46,402.65,22.6,1362.2,1917.4,Critical
M-004,Centrifugal Compressor,97,84.65,7.666,4.61,396.36,22.02,1348.9,1925.9,Critical
M-004,Centrifugal Compressor,98,88.11,7.979,4.57,398.1,22.17,1353.9,1934.4,Critical
M-004,Centrifugal Compressor,99,88.24,8.087,4.7,401.3,22.54,1343.9,1942.9,Critical
M-004,Centrifugal Compressor,100,88.9,8.432,4.54,400.72,23.13,1337.4,1951.4,Critical
M-005,Industrial Robot,1,66.06,1.935,4.87,408.18,13.97,1485.9,5538.6,Healthy
M-005,Industrial Robot,2,67.56,1.986,4.98,410.83,12.88,1489.9,5547.1,Healthy
M-005,Industrial Robot,3,67.32,1.948,4.95,413.35,13.31,1483.3,5555.6,Healthy
M-005,Industrial Robot,4,65.81,1.959,4.77,410.49,13.66,1486.1,5564.1,Healthy
M-005,Industrial Robot,5,66.95,1.943,5.15,408.42,13.67,1480.1,5572.6,Healthy
M-005,Industrial Robot,6,63.69,1.622,4.99,410.29,13.21,1474.1,5581.1,Healthy
M-005,Industrial Robot,7,64.8,1.867,5.02,409.89,13.46,1485.3,5589.6,Healthy
M-005,Industrial Robot,8,67.72,1.744,4.87,408.94,13.56,1480.0,5598.1,Healthy
M-005,Industrial Robot,9,65.79,1.886,4.87,410.59,13.02,1479.3,5606.6,Healthy
M-005,Industrial Robot,10,65.74,1.667,4.72,410.99,13.74,1484.5,5615.1,Healthy
M-005,Industrial Robot,11,64.82,1.987,4.82,407.2,13.62,1488.4,5623.6,Healthy
M-005,Industrial Robot,12,66.9,1.61,4.8,409.95,13.52,1495.1,5632.1,Healthy
M-005,Industrial Robot,13,65.83,1.886,4.9,413.11,12.99,1491.2,5640.6,Healthy
M-005,Industrial Robot,14,64.44,1.931,4.83,411.41,13.41,1502.2,5649.1,Healthy
M-005,Industrial Robot,15,65.29,1.918,4.86,409.35,13.41,1476.1,5657.6,Healthy
M-005,Industrial Robot,16,63.92,1.939,4.92,408.74,13.12,1482.7,5666.1,Healthy
M-005,Industrial Robot,17,65.76,1.92,4.73,412.75,13.84,1469.6,5674.6,Healthy
M-005,Industrial Robot,18,66.93,1.993,4.94,407.33,13.73,1486.4,5683.1,Healthy
M-005,Industrial Robot,19,66.28,2.133,4.96,408.09,13.26,1482.0,5691.6,Healthy
M-005,Industrial Robot,20,66.14,1.77,4.89,407.36,13.33,1489.7,5700.1,Healthy
M-005,Industrial Robot,21,62.4,1.898,4.93,408.4,14.09,1495.9,5708.6,Healthy
M-005,Industrial Robot,22,64.31,1.967,5.06,410.19,13.5,1491.0,5717.1,Healthy
M-005,Industrial Robot,23,63.12,1.844,4.91,412.79,13.49,1485.9,5725.6,Healthy
M-005,Industrial Robot,24,65.52,1.989,4.92,408.53,13.28,1495.8,5734.1,Healthy
M-005,Industrial Robot,25,66.22,1.872,4.96,408.81,13.31,1483.0,5742.6,Healthy
M-005,Industrial Robot,26,65.27,2.028,4.83,408.55,12.94,1476.5,5751.1,Healthy
M-005,Industrial Robot,27,65.4,1.792,5.11,409.36,13.83,1496.0,5759.6,Healthy
M-005,Industrial Robot,28,65.37,2.12,4.97,412.95,13.86,1491.6,5768.1,Healthy
M-005,Industrial Robot,29,66.53,1.941,4.82,410.04,13.75,1500.5,5776.6,Healthy
M-005,Industrial Robot,30,64.76,1.93,4.95,409.69,13.5,1490.0,5785.1,Healthy
M-005,Industrial Robot,31,66.27,2.04,5.02,410.55,14.03,1497.2,5793.6,Healthy
M-005,Industrial Robot,32,65.51,1.72,4.84,411.79,13.15,1480.2,5802.1,Healthy
M-005,Industrial Robot,33,64.71,1.784,5.02,409.61,12.89,1488.5,5810.6,Healthy
M-005,Industrial Robot,34,65.89,1.809,5.05,409.08,13.76,1493.1,5819.1,Healthy
M-005,Industrial Robot,35,66.74,1.735,4.95,409.82,12.88,1497.1,5827.6,Healthy
M-005,Industrial Robot,36,64.64,1.793,4.84,411.33,12.84,1493.2,5836.1,Healthy
M-005,Industrial Robot,37,66.88,1.931,5.01,411.44,13.04,1499.8,5844.6,Healthy
M-005,Industrial Robot,38,65.07,1.859,4.91,410.91,13.19,1488.8,5853.1,Healthy
M-005,Industrial Robot,39,64.14,2.006,5.01,409.34,13.21,1493.4,5861.6,Healthy
M-005,Industrial Robot,40,64.78,1.882,5.05,408.3,13.5,1490.8,5870.1,Healthy
M-005,Industrial Robot,41,65.51,1.806,5.06,408.73,12.74,1493.4,5878.6,Healthy
M-005,Industrial Robot,42,64.18,1.95,5.07,411.18,13.75,1504.4,5887.1,Healthy
M-005,Industrial Robot,43,66.78,1.906,5.1,413.43,13.99,1484.3,5895.6,Healthy
M-005,Industrial Robot,44,64.0,1.8,5.01,410.24,13.3,1492.8,5904.1,Healthy
M-005,Industrial Robot,45,63.86,1.883,5.05,411.02,13.62,1501.1,5912.6,Healthy
M-005,Industrial Robot,46,65.54,1.788,5.06,412.27,13.57,1487.0,5921.1,Healthy
M-005,Industrial Robot,47,65.63,1.713,5.05,412.08,12.92,1495.2,5929.6,Healthy
M-005,Industrial Robot,48,66.11,1.744,4.82,410.67,13.24,1502.8,5938.1,Healthy
M-005,Industrial Robot,49,66.77,1.923,4.99,412.59,13.67,1492.3,5946.6,Healthy
M-005,Industrial Robot,50,64.45,2.234,4.83,409.3,12.8,1492.6,5955.1,Healthy
M-005,Industrial Robot,51,65.81,1.958,4.76,412.15,13.09,1487.1,5963.6,Healthy
M-005,Industrial Robot,52,66.74,1.898,4.97,411.52,13.53,1485.6,5972.1,Healthy
M-005,Industrial Robot,53,65.42,1.892,4.85,411.92,13.48,1488.9,5980.6,Healthy
M-005,Industrial Robot,54,67.06,1.852,4.92,408.96,13.5,1490.7,5989.1,Healthy
M-005,Industrial Robot,55,64.82,1.845,4.87,408.52,12.77,1486.4,5997.6,Healthy
M-005,Industrial Robot,56,63.58,1.811,4.88,412.03,13.02,1482.2,6006.1,Healthy
M-005,Industrial Robot,57,65.17,1.797,5.08,407.65,13.24,1490.9,6014.6,Healthy
M-005,Industrial Robot,58,66.68,1.821,4.75,409.63,13.85,1490.5,6023.1,Healthy
M-005,Industrial Robot,59,65.91,1.739,4.82,409.96,12.88,1494.5,6031.6,Healthy
M-005,Industrial Robot,60,64.91,1.886,4.78,409.14,12.99,1469.7,6040.1,Healthy
M-005,Industrial Robot,61,67.02,2.119,5.11,411.29,13.31,1494.7,6048.6,Healthy
M-005,Industrial Robot,62,68.36,1.976,4.93,408.93,14.1,1487.7,6057.1,Healthy
M-005,Industrial Robot,63,63.48,1.826,5.05,412.0,13.47,1496.7,6065.6,Healthy
M-005,Industrial Robot,64,67.46,1.812,5.1,410.62,13.73,1478.2,6074.1,Healthy
M-005,Industrial Robot,65,68.33,2.419,5.08,411.25,12.97,1495.2,6082.6,Healthy
M-005,Industrial Robot,66,68.37,2.196,5.13,410.51,13.46,1482.6,6091.1,Healthy
M-005,Industrial Robot,67,70.7,2.15,5.36,409.54,13.88,1491.8,6099.6,Healthy
M-005,Industrial Robot,68,70.5,2.137,5.33,412.32,13.97,1481.5,6108.1,Healthy
M-005,Industrial Robot,69,72.18,2.37,5.5,407.97,13.78,1482.9,6116.6,Healthy
M-005,Industrial Robot,70,72.06,2.437,5.55,410.68,14.57,1493.8,6125.1,Healthy
M-005,Industrial Robot,71,73.15,2.291,5.51,409.4,14.48,1488.1,6133.6,Healthy
M-005,Industrial Robot,72,73.37,2.408,5.65,411.71,14.83,1486.6,6142.1,Healthy
M-005,Industrial Robot,73,74.97,2.414,5.92,407.12,14.77,1485.4,6150.6,Healthy
M-005,Industrial Robot,74,75.19,2.491,6.05,410.37,14.46,1495.4,6159.1,Healthy
M-005,Industrial Robot,75,76.03,2.691,5.89,408.9,14.97,1486.5,6167.6,Healthy
M-005,Industrial Robot,76,75.86,2.722,5.98,408.14,14.36,1483.9,6176.1,Healthy
M-005,Industrial Robot,77,80.12,2.768,6.18,408.7,14.86,1484.7,6184.6,Warning
M-005,Industrial Robot,78,80.51,2.763,6.19,410.15,14.62,1487.0,6193.1,Warning
M-005,Industrial Robot,79,82.41,2.984,6.13,407.52,15.13,1489.8,6201.6,Warning
M-005,Industrial Robot,80,82.38,2.864,6.16,412.22,15.17,1492.5,6210.1,Warning
M-005,Industrial Robot,81,81.39,2.995,6.46,412.0,14.77,1478.0,6218.6,Warning
M-005,Industrial Robot,82,83.42,3.091,6.37,407.42,15.1,1479.0,6227.1,Warning
M-005,Industrial Robot,83,83.25,3.298,6.53,410.9,14.79,1488.4,6235.6,Warning
M-005,Industrial Robot,84,88.09,3.294,6.7,411.56,15.78,1489.6,6244.1,Warning
M-005,Industrial Robot,85,87.32,3.499,6.77,407.69,14.99,1475.9,6252.6,Warning
M-005,Industrial Robot,86,87.38,3.565,6.69,411.77,15.52,1484.3,6261.1,Warning
M-005,Industrial Robot,87,87.77,3.346,6.91,413.35,15.79,1473.5,6269.6,Warning
M-005,Industrial Robot,88,90.79,3.457,6.86,409.45,15.97,1480.2,6278.1,Critical
M-005,Industrial Robot,89,90.61,3.818,7.16,412.43,16.71,1494.8,6286.6,Critical
M-005,Industrial Robot,90,91.78,3.916,7.21,410.94,16.22,1481.0,6295.1,Critical
M-005,Industrial Robot,91,91.92,3.884,7.27,408.57,16.42,1504.9,6303.6,Critical
M-005,Industrial Robot,92,92.19,4.048,7.35,410.83,16.24,1487.1,6312.1,Critical
M-005,Industrial Robot,93,95.57,4.025,7.3,409.46,16.02,1493.5,6320.6,Critical
M-005,Industrial Robot,94,94.32,4.269,7.59,410.79,15.87,1485.7,6329.1,Critical
M-005,Industrial Robot,95,99.1,4.169,7.53,408.65,16.73,1481.5,6337.6,Critical
M-005,Industrial Robot,96,100.36,4.309,7.68,407.32,17.04,1492.0,6346.1,Critical
M-005,Industrial Robot,97,99.1,4.135,7.88,409.55,17.12,1503.9,6354.6,Critical
M-005,Industrial Robot,98,101.2,4.429,7.82,409.3,17.18,1488.7,6363.1,Critical
M-005,Industrial Robot,99,104.49,4.638,8.02,408.51,17.34,1481.0,6371.6,Critical
M-005,Industrial Robot,100,103.84,4.725,8.12,408.66,16.61,1497.4,6380.1,Critical
M-006,CNC Lathe,1,64.75,2.174,5.16,393.96,13.38,1453.1,3170.2,Healthy
M-006,CNC Lathe,2,68.06,2.278,5.08,396.21,13.84,1453.4,3178.7,Healthy
M-006,CNC Lathe,3,65.78,2.182,4.96,395.48,13.36,1455.3,3187.2,Healthy
M-006,CNC Lathe,4,65.57,2.248,5.06,400.17,13.86,1456.3,3195.7,Healthy
M-006,CNC Lathe,5,66.14,2.214,4.83,397.51,13.64,1444.5,3204.2,Healthy
M-006,CNC Lathe,6,66.44,2.225,5.15,396.97,13.97,1459.2,3212.7,Healthy
M-006,CNC Lathe,7,67.04,2.389,5.0,395.99,13.69,1454.5,3221.2,Healthy
M-006,CNC Lathe,8,65.55,2.413,5.08,395.53,13.24,1474.9,3229.7,Healthy
M-006,CNC Lathe,9,65.62,2.095,4.93,396.22,13.46,1465.0,3238.2,Healthy
M-006,CNC Lathe,10,66.86,2.258,5.07,398.15,12.92,1473.3,3246.7,Healthy
M-006,CNC Lathe,11,66.62,2.363,5.0,400.03,13.37,1449.8,3255.2,Healthy
M-006,CNC Lathe,12,65.79,2.252,5.0,395.68,13.19,1449.7,3263.7,Healthy
M-006,CNC Lathe,13,65.37,2.092,5.04,399.56,13.82,1449.0,3272.2,Healthy
M-006,CNC Lathe,14,66.99,2.023,5.35,400.07,13.34,1460.5,3280.7,Healthy
M-006,CNC Lathe,15,64.16,2.266,5.09,395.8,13.37,1452.9,3289.2,Healthy
M-006,CNC Lathe,16,64.48,2.156,4.97,399.18,13.21,1447.6,3297.7,Healthy
M-006,CNC Lathe,17,66.85,2.303,5.19,399.3,14.21,1456.2,3306.2,Healthy
M-006,CNC Lathe,18,64.09,2.292,5.04,395.55,13.57,1464.3,3314.7,Healthy
M-006,CNC Lathe,19,64.83,2.412,5.01,396.98,13.67,1454.3,3323.2,Healthy
M-006,CNC Lathe,20,63.71,2.37,5.05,398.96,13.09,1448.7,3331.7,Healthy
M-006,CNC Lathe,21,66.87,2.3,5.07,398.18,13.2,1458.3,3340.2,Healthy
M-006,CNC Lathe,22,65.99,2.214,5.03,397.61,13.51,1453.7,3348.7,Healthy
M-006,CNC Lathe,23,64.6,2.261,5.07,395.4,13.55,1470.3,3357.2,Healthy
M-006,CNC Lathe,24,65.4,2.439,5.32,395.56,13.54,1474.2,3365.7,Healthy
M-006,CNC Lathe,25,65.69,2.263,4.94,396.41,13.73,1476.8,3374.2,Healthy
M-006,CNC Lathe,26,65.6,2.06,4.97,397.4,13.94,1462.5,3382.7,Healthy
M-006,CNC Lathe,27,66.39,2.416,5.04,397.51,13.35,1455.2,3391.2,Healthy
M-006,CNC Lathe,28,64.63,2.218,5.11,396.73,13.48,1460.7,3399.7,Healthy
M-006,CNC Lathe,29,67.43,2.441,5.19,394.95,13.43,1454.8,3408.2,Healthy
M-006,CNC Lathe,30,65.31,2.362,4.95,400.86,14.01,1460.1,3416.7,Healthy
M-006,CNC Lathe,31,66.21,2.511,5.18,399.68,13.62,1469.8,3425.2,Healthy
M-006,CNC Lathe,32,67.89,2.472,5.24,396.63,13.28,1457.2,3433.7,Healthy
M-006,CNC Lathe,33,66.64,2.438,5.23,397.8,13.83,1451.1,3442.2,Healthy
M-006,CNC Lathe,34,68.0,2.6,5.2,396.47,14.25,1467.4,3450.7,Healthy
M-006,CNC Lathe,35,68.2,2.476,5.03,396.72,13.65,1451.0,3459.2,Healthy
M-006,CNC Lathe,36,68.21,2.667,5.13,396.99,13.88,1456.9,3467.7,Healthy
M-006,CNC Lathe,37,65.3,2.693,5.14,399.04,13.61,1440.9,3476.2,Healthy
M-006,CNC Lathe,38,68.69,2.53,5.25,397.92,14.58,1439.5,3484.7,Healthy
M-006,CNC Lathe,39,67.75,2.535,5.03,397.1,13.41,1443.8,3493.2,Healthy
M-006,CNC Lathe,40,66.18,2.861,5.23,397.4,14.75,1452.0,3501.7,Healthy
M-006,CNC Lathe,41,70.48,2.87,5.03,398.16,13.68,1448.2,3510.2,Healthy
M-006,CNC Lathe,42,68.78,3.192,5.18,399.66,14.04,1451.5,3518.7,Healthy
M-006,CNC Lathe,43,71.21,3.1,5.04,396.03,14.81,1463.3,3527.2,Healthy
M-006,CNC Lathe,44,68.62,3.052,5.2,395.96,14.81,1444.2,3535.7,Healthy
M-006,CNC Lathe,45,70.1,3.307,5.15,397.11,13.91,1440.5,3544.2,Healthy
M-006,CNC Lathe,46,72.34,3.138,5.02,398.32,14.62,1440.9,3552.7,Healthy
M-006,CNC Lathe,47,69.95,3.549,5.12,398.86,14.79,1437.6,3561.2,Healthy
M-006,CNC Lathe,48,71.89,3.511,4.99,399.64,15.05,1417.9,3569.7,Healthy
M-006,CNC Lathe,49,70.7,3.694,4.93,399.36,14.79,1443.9,3578.2,Healthy
M-006,CNC Lathe,50,71.83,3.564,5.14,397.41,14.64,1449.5,3586.7,Healthy
M-006,CNC Lathe,51,71.02,3.464,5.27,396.3,14.9,1427.3,3595.2,Healthy
M-006,CNC Lathe,52,71.87,3.725,5.01,397.6,14.95,1434.5,3603.7,Healthy
M-006,CNC Lathe,53,73.5,3.791,5.12,396.63,14.83,1432.6,3612.2,Healthy
M-006,CNC Lathe,54,73.14,3.939,5.03,395.41,15.96,1428.2,3620.7,Warning
M-006,CNC Lathe,55,72.35,4.11,5.22,397.8,15.83,1411.5,3629.2,Warning
M-006,CNC Lathe,56,71.65,4.194,5.14,390.79,15.22,1414.2,3637.7,Warning
M-006,CNC Lathe,57,72.75,4.131,5.17,395.43,15.18,1407.7,3646.2,Warning
M-006,CNC Lathe,58,76.33,4.394,4.86,395.5,15.8,1429.2,3654.7,Warning
M-006,CNC Lathe,59,76.21,4.39,4.92,399.21,15.6,1417.8,3663.2,Warning
M-006,CNC Lathe,60,75.38,4.361,5.15,397.92,15.65,1419.4,3671.7,Warning
M-006,CNC Lathe,61,74.34,4.584,5.11,394.0,15.87,1419.8,3680.2,Warning
M-006,CNC Lathe,62,76.03,4.706,5.17,396.69,15.88,1402.8,3688.7,Warning
